"Number","User","Date Submitted","Country","Source URL","Device","Browser","OS","Hotjar User ID","Response URL","Thank you for your purchase today! 

If you could say one thing which nearly stopped you from purchasing today, what was this? (Don't worry, you won't offend us)","Where did you first hear about us?","session_id","variationIds","Tags for: Thank you for your purchase today! 

If you could say one thing which nearly stopped you from purchasing today, what was this? (Don't worry, you won't offend us)","Tags for: Where did you first hear about us?","Sentiment for: Thank you for your purchase today! 

If you could say one thing which nearly stopped you from purchasing today, what was this? (Don't worry, you won't offend us)"
"17992","33dcc0b7","2025-05-02 15:59:55","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RKLrbEaztidwX1v1lQzDX0q&payment_intent_client_secret=pi_3RKLrbEaztidwX1v1lQzDX0q_secret_KQZxd1RztagWhi2TAGTJqYj77&redirect_status=succeeded","phone","Chrome Mobile 136.0.0","Android 10","33dcc0b7-9a38-5d56-a3bb-463304cfc082","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891863399","Extra charges","","c8e9776b-e1e0-447a-9022-b6576111d02a","","","",""
"17991","9ee96d7c","2025-05-02 14:07:27","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/526421?token=0b7be64b-40c1-4f74-b840-948e9e395bed&status=success&signature=06ceeb56de2e1a5a5d09fecfa2535f9f06e98254f1ac843dbb87ac6750c26743","phone","Chrome Mobile 135.0.0","Android 10","9ee96d7c-8be7-5b64-a858-5c17f893c4a7","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891840621","Scared it was cheeper elsewhere","","66677807-ee10-49dc-89f1-500c79bcafc9","","","",""
"17990","0d0cdcf2","2025-05-02 12:00:15","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/526379?token=23709af5-99ec-4b70-b858-462bb5dcdeb4&status=success&signature=b58e65a0f190d204e6b5f494eea1fc2b22a563041b37e62117c23f913fe40508","phone","Mobile Safari 18.4","iOS 18.4.1","0d0cdcf2-8e2a-5610-ab4d-f64872cb36dc","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891814492","Your website kept crashing","","6c44d116-0da4-4fa8-aa6f-8817974252ca","","","",""
"17989","c3fceaeb","2025-05-02 10:51:22","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RKH6zEaztidwX1v16litQCw&payment_intent_client_secret=pi_3RKH6zEaztidwX1v16litQCw_secret_Y8LLOevVhtx27VrDDOzm2BwWN&redirect_status=succeeded","desktop","Chrome 135.0.0","Windows 10","c3fceaeb-636f-56e2-8245-625fab31e49d","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891803533","Not being transparent in simple terms as to how it works, for instance, when I called yesterday, I could have purchased the plate, and it might not have actually been available, hence why I called.","","2b28a8e4-d533-442a-9c9a-6fdaed97dcc5","","","",""
"17988","fb836757","2025-05-02 07:31:01","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RKE1KEaztidwX1v076nBlRL&payment_intent_client_secret=pi_3RKE1KEaztidwX1v076nBlRL_secret_tGPYbHTEn7jOnbJ4WHC43ibIn&redirect_status=succeeded","phone","Mobile Safari 18.4","iOS 18.4.1","fb836757-661a-525d-b30d-620973e75331","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891775924","Going my daughter likes it. Also hoping it comes on time for her birthday on Thursday 8th may","","d4f40fb9-f507-4fa4-8feb-9229f5301a93","","","",""
"17987","c143ed89","2025-05-02 03:23:56","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RKA9NEaztidwX1v16yAompu&payment_intent_client_secret=pi_3RKA9NEaztidwX1v16yAompu_secret_z9mZfG4cggZQCDlrWmEUUz4MV&redirect_status=succeeded","phone","Samsung Internet 27.0","Android 10","c143ed89-c287-5613-9770-ece5a3d992ae","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891755073","Nothing","","90a16075-c6b3-4908-b949-2678dfc641c0","","","",""
"17986","c54b4294","2025-05-01 22:21:40","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/526232?token=cbf04909-1a74-4144-9c84-1824aca42acf&status=success&signature=618c34122191f3aed2cdfd1558c1eae738996f34990baddacd092c7b313d1ee7","phone","Mobile Safari 18.3.1","iOS 18.3.2","c54b4294-cb97-5263-b1cc-edef1272d7c3","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891727852","Excellent","","9538bf06-60f3-402d-8bf3-f529b8a4e810","","","",""
"17985","6670611a","2025-05-01 20:26:30","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/526024?token=4a73ca7c-a00c-4abc-8d29-478755ff821b&status=success&signature=42a31a6c1cd29bc7d3a4ccb6967e98c14bf2ccd99600b19cdc3eb6b66dab720d","phone","Mobile Safari 18.4","iOS 18.4.1","6670611a-d0d5-5aa4-944b-04e8027323ca","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891712172","Quick and easy","","6cb1d30e-82f6-4a86-a5e6-d58d610c5c7a","","","",""
"17984","48252fea","2025-05-01 19:42:40","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/526181?token=13f8089d-a0cb-4908-90c7-4ff637338144&status=success&signature=1463a8491c7572081d4717dec226ef1fa6381af1c361c419493a92e36ba3bccc","phone","Mobile Safari 18.4","iOS 18.4.1","48252fea-14ca-56f1-9126-e7eaa75eb164","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891704854","Nothing","","12788ebf-0c90-4d1f-a6ad-5a6e3821ff4b","","","",""
"17983","dabbb7d1","2025-05-01 18:38:51","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RK1sKEaztidwX1v0ZTso3Sl&payment_intent_client_secret=pi_3RK1sKEaztidwX1v0ZTso3Sl_secret_YRplxIYRChningFS98el2HD0B&redirect_status=succeeded","phone","Mobile Safari 17.8","iOS 17.7.1","dabbb7d1-6c66-538e-866c-550c24799262","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891693132","Cost","","ee1712d2-2571-4411-884e-99e29d28a5eb","","","",""
"17982","1a51c168","2025-05-01 14:19:33","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RJxsjEaztidwX1v0aNUJe39&payment_intent_client_secret=pi_3RJxsjEaztidwX1v0aNUJe39_secret_WkXjy21Sf5WzqEzOxxbZSR1tc&redirect_status=succeeded","phone","Samsung Internet 28.0","Android 10","1a51c168-e78b-55f0-ad45-29bf98beab99","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891641853","I couldn't see an option to send to another address","","a12534dd-803c-4113-bf37-dd3a7fead03e","","","",""
"17981","d09e9b1a","2025-05-01 12:43:45","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RJwQ6EaztidwX1v0BK7ioYN&payment_intent_client_secret=pi_3RJwQ6EaztidwX1v0BK7ioYN_secret_xzkF7sH2FKd3liFQ6HIvxhsCy&redirect_status=succeeded","desktop","Chrome 135.0.0","Mac OS X 10.15.7","d09e9b1a-f660-588f-9095-5fe27086ff87","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891622431","my budget, need to cancel netflix for a few months.  Totally worth it :-)","","ebe02e31-04b9-4ac9-b1a6-f56e38f48174","","","",""
"17980","a3e6cb0c","2025-05-01 08:37:41","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RJsavEaztidwX1v0xWcxGdv&payment_intent_client_secret=pi_3RJsavEaztidwX1v0xWcxGdv_secret_uCyuJvmlRMhFOWFLD13Kfj2Be&redirect_status=succeeded","phone","Google 365.1.750410080","iOS 18.3.2","a3e6cb0c-eb23-5cf4-88b1-4363764148c6","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891581273","Fast and easy to use","","86540476-8c8f-4cda-bcc7-2065c4cca7c0","","","",""
"17979","b0d40f1c","2025-05-01 06:51:46","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RJqwdEaztidwX1v0qSbHM57&payment_intent_client_secret=pi_3RJqwdEaztidwX1v0qSbHM57_secret_0OEbOUUW2KV42JXBoIUVhXphI&redirect_status=succeeded","phone","Mobile Safari UI/WKWebView","iOS 18.4.1","b0d40f1c-c47e-5061-88fb-d943dda5a9ff","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891564622","Hidden fees","","986723bf-f062-4c25-ae5a-b43fbbdb108d","","","",""
"17978","2adea5da","2025-05-01 05:16:53","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/525913","phone","Chrome Mobile 135.0.0","Android 10","2adea5da-1e01-5f8b-8d87-f1cce50aaef2","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891551143","The pricing aspects could be bit more clear and transparent.","","e9e19979fe4e452b95e81561bc94eaf2","control","","",""
"17977","b528dc21","2025-05-01 04:06:24","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RJoMIEaztidwX1v0xunl6jc&payment_intent_client_secret=pi_3RJoMIEaztidwX1v0xunl6jc_secret_XRx4fCD65TXavw7EFPRbUUSFK&redirect_status=succeeded","phone","Mobile Safari 18.4","iOS 18.4.1","b528dc21-40a2-5f90-a221-847421afc29d","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891543744","The price of the plate. The fees on top and extra charges are annoying. It would be better if you gave an all in price on the search list","","0993c67c-2f27-47e3-bb52-1bf6c5a3bfb5","","","",""
"17976","783cc134","2025-04-30 21:02:19","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RJhhREaztidwX1v0htJBIW1&payment_intent_client_secret=pi_3RJhhREaztidwX1v0htJBIW1_secret_WCaI5BWd8ABGJ9YspX5K0fTtK&redirect_status=succeeded","phone","Google 366.0.751101837","iOS 16.7.11","783cc134-184d-5a8b-b76d-9b09fa8096d9","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891499937","Great service well done","","38662bc3-7d1a-4f64-bb24-f3d22ca6d271","","","",""
"17975","5e6fde52","2025-04-30 16:53:50","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RJdsREaztidwX1v1HP4o805&payment_intent_client_secret=pi_3RJdsREaztidwX1v1HP4o805_secret_n9U1HBlmdvvzAqzXtodzJQsMO&redirect_status=succeeded","phone","Google 366.0.751101837","iOS 18.4.1","5e6fde52-f254-52b8-9402-162b6a0b5e92","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891470545","I wanted a discount code came up originally then disappeared","","758a4862-0a6e-4ba7-a6ed-7eeb97ccde18","","","",""
"17974","6564a630","2025-04-30 16:28:14","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/525726?token=d5106017-1a02-4236-8d71-e2bb9c5a971f&status=success&signature=4c5531d1fd6a7450f569201d813896c4e608cbc52155869f69bdf9786c19d233","phone","Mobile Safari 18.4","iOS 18.4.1","6564a630-f47f-5efb-a4cd-34b4d62a58c7","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891467252","Extra surprise fees","","ae468fc4-e40f-4cfd-95a4-db22cc88947d","","","",""
"17973","39638202","2025-04-30 15:49:09","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RJcqpEaztidwX1v09hwjv9B&payment_intent_client_secret=pi_3RJcqpEaztidwX1v09hwjv9B_secret_8tVQmIoPY2hpeA4OJxDt4UdZx&redirect_status=succeeded","phone","Google 365.1.750410080","iOS 18.4.1","39638202-8fc8-5458-ad88-39fee87167b2","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891462221","Price","","4fd86b55-0499-4dce-a7a6-e9061c91ebfa","","","",""
"17972","cf6c14f4","2025-04-30 15:13:18","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/525694?token=11a47f62-4d13-45e9-8f9b-eb8d711facdf&status=success&signature=4ac9d1abb5cb13a8b72a9b33b36d85152a6b620d710db836dbd90d8bbd678ddb","phone","Samsung Internet 27.0","Android 10","cf6c14f4-5b47-52de-9d3e-1eeb7809e782","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891457390","Nothing","","c82120a8-75ea-4b11-96e8-5fefe7daa186","","","",""
"17971","58b215ea","2025-04-30 12:23:36","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/525642?token=0bdb7bb3-5746-40d8-906d-53948b283c51&status=success&signature=b88404b50226f390a384c021428b21255ed8851f54f63215d2e78e5b7bd5b018","desktop","Chrome 136.0.0","Mac OS X 10.15.7","58b215ea-3f60-556d-b8d6-d08ba0a7a16b","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891432028","Nothing","","19dc05a9-5cb2-490e-82f7-a4cfd82fbeb9","","","",""
"17970","203730cd","2025-04-30 11:44:52","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/525632?token=ef471c27-92d3-465b-9754-852d8aff414f&status=success&signature=fb06f7d0c772fabaed29ca1c09835696112092ae19b5e4ac34ba9573833dfe28","phone","Mobile Safari 18.3.1","iOS 18.3.2","203730cd-0759-5cb3-a03d-d01e154a6179","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891427150","Hoping for 0%","","57e0d68e-298e-45c2-88a8-7c14aae9a21e","","","",""
"17969","8cb74f0b","2025-04-30 11:21:04","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RJYdeEaztidwX1v0pWEjbkN&payment_intent_client_secret=pi_3RJYdeEaztidwX1v0pWEjbkN_secret_iezUgGqhXDhQejxyttaMyL6bM&redirect_status=succeeded","phone","Mobile Safari 18.4","iOS 18.4.1","8cb74f0b-f8ac-5916-93c0-3965280e6870","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891424307","No discount for buying a second plate - I have one - but was gonna get one for the wife and no discount for two plates. I phoned you guys.","","137511ee-035a-4da9-83d6-8fe3d83f37cd","","","",""
"17968","f387c3d6","2025-04-30 09:24:19","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RJWqyEaztidwX1v1sEudrXB&payment_intent_client_secret=pi_3RJWqyEaztidwX1v1sEudrXB_secret_mOCOCCbcRWeNX92LrRoSK6pfg&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","f387c3d6-2e94-5831-9d82-81c60daedec4","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891411713","The price to get it assigned","","ee34d3b7-7eb9-48c9-9c5b-2a640a670289","","","",""
"17967","6b779d5a","2025-04-30 08:38:21","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RJVvhEaztidwX1v04L0OQGN&payment_intent_client_secret=pi_3RJVvhEaztidwX1v04L0OQGN_secret_nt9rnWf7ll1lmHZ1OnzNz3o3n&redirect_status=succeeded","desktop","Edge 135.0.0","Windows 10","6b779d5a-843b-59cc-add6-b9447ee104b3","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891406674","unsure if my wife would kill me","","fa98040c-f384-4e4f-96b2-f65d31487392","","","",""
"17966","d40f34d7","2025-04-30 07:14:16","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RJUpjEaztidwX1v09bqlmMJ&payment_intent_client_secret=pi_3RJUpjEaztidwX1v09bqlmMJ_secret_48T9qZfDgMgi216l517jiZy4I&redirect_status=succeeded","phone","Mobile Safari 18.4","iOS 18.4.1","d40f34d7-5010-55cc-9890-4f96288d813d","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891398269","the price 😂😂😂😂","","9ab3927c-70fb-41d7-969e-1066511516d3","","","",""
"17965","095dd2ea","2025-04-29 19:51:05","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RJK4qEaztidwX1v1xaPzOAn&payment_intent_client_secret=pi_3RJK4qEaztidwX1v1xaPzOAn_secret_r20VClpg2jTbDjIgsImtqtwZm&redirect_status=succeeded","phone","Chrome Mobile 135.0.0","Android 10","095dd2ea-521f-5ef9-8e4a-f601827d15ea","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891347805","Kept refusing credit card, do almost gave up.","","193e130d-7c9c-42c5-a24f-be8405242958","","","",""
"17964","77f9c239","2025-04-29 19:06:47","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/525394?token=abef286e-4d2d-4288-9e8f-37ea0fd51a7f&status=success&signature=4df80de543797eb4654700b84f9d1147989a96babc3dff7f3621762fc5a82bd3","phone","Chrome Mobile iOS 135.0.7049","iOS 18.4.1","77f9c239-8ff1-5484-9917-d3973bfec073","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891341699","Easy","","c43ef970-d1d8-4286-a90c-04bafe345fa5","","","",""
"17963","372cebb5","2025-04-29 17:28:10","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/525367?token=a953d967-828f-458e-93d6-b9c1ef10595f&status=success&signature=e327fd442f0805b4c24dff7cc41a8ea1803a6d02b6ca5c0a44d6477456d0723d","phone","Chrome Mobile 135.0.0","Android 10","372cebb5-0fd9-576d-8512-ba1f6a569bce","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891327140","Trying to decide which plate looked better spelling out Scotland 🤣","","73199529-794d-4877-9188-0e334961e32a","","","",""
"17962","f168a4eb","2025-04-29 16:50:43","United Kingdom","https://absolutereg.co.uk/checkout/paypal/return/525352","phone","Chrome Mobile iOS 135.0.7049","iOS 18.3.2","f168a4eb-8e37-521f-9bc8-4566158afa99","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891321535","Nothing","","8ff9453e-3a82-447f-ac2e-d4c9f3d35349","","","",""
"17961","369e8aea","2025-04-29 15:50:57","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/525335","phone","Mobile Safari 18.3.1","iOS 18.3.2","369e8aea-843e-52fe-a857-78a4a99f34a6","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891312406","Finance","","528c8165-e2b9-412a-b2bf-915fea293f08","","","",""
"17960","421a4477","2025-04-29 14:30:47","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/525306?token=ef03d2e5-d3e4-4d65-8d64-34483946c958&status=success&signature=15d21144e59f0d274fc6d51452c94b9451468c459e786e05d717920bb134300f","phone","Mobile Safari 18.3.1","iOS 18.3.2","421a4477-45ec-5b5c-a7b6-f1aaa7a4c28a","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891299861","The price of plates 🤣","","dc3f0947-6a49-4e81-9fa7-be56339a31ef","","","",""
"17959","3d16b0e9","2025-04-29 14:24:31","United Kingdom","https://absolutereg.co.uk/checkout/finance/success/525303?token=8de12296-572d-4e1b-b6ad-6741871e55dc&status=success&signature=c94664ba3163ca0bc04ed7b5432935f38025967056776776f03a9297d3f2cf15","desktop","Safari 18.3.1","Mac OS X 10.15.7","3d16b0e9-2e16-5bdc-8fb3-2ed4e6287d9e","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891298841","It was great and easy","","eabf9de5-1117-4a3b-a117-5dd6b05c9363","","","",""
"17958","a23f35b2","2025-04-28 22:21:08","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RJ01LEaztidwX1v0RQMx1Ni&payment_intent_client_secret=pi_3RJ01LEaztidwX1v0RQMx1Ni_secret_iC39vngB7haAlSNQ2C2PRHXPk&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","a23f35b2-37ae-532c-b879-b2719a6b6c16","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891211926","Pricing","","487b9a42-7b6c-450b-9c6f-f8f26d8c58d7","","","",""
"17957","34345779","2025-04-28 21:21:31","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RIz4QEaztidwX1v0a8tA6V2&payment_intent_client_secret=pi_3RIz4QEaztidwX1v0a8tA6V2_secret_goYzMO7SzLnMuCSw3WYXFUdJY&redirect_status=succeeded","phone","Mobile Safari 18.4","iOS 18.4.1","34345779-d609-54e2-aca0-f7071cd06b71","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891206611","Discount","","c9d3675a-470d-4e9b-b1f7-f95b0c3ef095","","","",""
"17956","0cfee2a3","2025-04-28 16:34:31","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RIuZkEaztidwX1v1TbTi59U&payment_intent_client_secret=pi_3RIuZkEaztidwX1v1TbTi59U_secret_H7i7THqQQLondnePwnGoHIHJh&redirect_status=succeeded","phone","Mobile Safari 18.3.1","iOS 18.3.2","0cfee2a3-1bcf-5ef1-a838-2e3be99f5181","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891164086","Nothing.  It was a very simple process","","3dc7250f-61dd-410f-b144-4831f243450a","","","",""
"17955","f9758c78","2025-04-28 12:57:28","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RIrDBEaztidwX1v08SKDW44&payment_intent_client_secret=pi_3RIrDBEaztidwX1v08SKDW44_secret_cMMuLNgJJ1qdnF8FowQaF5YDU&redirect_status=succeeded","desktop","Edge 135.0.0","Windows 10","f9758c78-a9bb-58d2-b43d-8a66c5bfd8c4","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891129881","COST. HE HE","","","","","",""
"17954","14d1abdf","2025-04-28 08:43:48","United Kingdom","https://absolutereg.co.uk/stripe/success?payment_intent=pi_3RInFZEaztidwX1v0WIaDcoR&payment_intent_client_secret=pi_3RInFZEaztidwX1v0WIaDcoR_secret_VNtqvWcbNyPrql96MysRjCZOd&redirect_status=succeeded","phone","Mobile Safari 16.0","iOS 16.0","14d1abdf-6beb-573c-8f5b-85cd8a3bb6fa","https://insights.hotjar.com/sites/284824/surveys/responses/878809?prid=891096677","VAT charges","","57a31382-525c-4bb3-8d47-2d84821ac9d2","","","",""
